Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Customer_no,Segment,Segment_no,Country,City,State,State_no,Postal Code,Region,Region_no,Product ID,Category,Category_no,Sub-Category,Sub-Category_no,Product Name,Product Name_no,Sales,Quantity,Discount,Profit,Returned
221,CA-2015-169397,24/12/2015,27/12/2015,First Class,JB-15925,Joni Blumstein,450,Consumer,1,United States,Dublin,Ohio,34,43017,East,3,OFF-PA-10004000,Office Supplies,2,Paper,1,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",1621,22.704,6,0.2,8.2302,TRUE
3578,CA-2016-103163,07/06/2016,11/06/2016,Standard Class,FM-14290,Frank Merwin,502,Home Office,3,United States,Bakersfield,California,4,93309,West,2,OFF-PA-10004000,Office Supplies,2,Paper,1,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",1621,4.73,1,0,2.3177,FALSE
531,US-2015-138303,03/09/2015,07/09/2015,Standard Class,MG-18145,Mike Gockenbach,705,Consumer,1,United States,Philadelphia,Pennsylvania,37,19134,East,3,OFF-EN-10001335,Office Supplies,2,Envelopes,2,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",1622,52.512,6,0.2,19.692,FALSE
5110,CA-2014-138450,18/10/2014,22/10/2014,Standard Class,EH-13765,Edward Hooks,256,Corporate,2,United States,Philadelphia,Pennsylvania,37,19134,East,3,OFF-EN-10001335,Office Supplies,2,Envelopes,2,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",1622,52.512,6,0.2,19.692,FALSE
3805,CA-2016-156503,14/10/2016,20/10/2016,Standard Class,NC-18415,Nathan Cano,420,Consumer,1,United States,Jacksonville,North Carolina,32,28540,South,1,OFF-EN-10001335,Office Supplies,2,Envelopes,2,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",1622,35.008,4,0.2,13.128,FALSE
4585,US-2017-163790,02/11/2017,04/11/2017,Second Class,NL-18310,Nancy Lomonaco,750,Home Office,3,United States,Danville,California,4,94526,West,2,OFF-EN-10001335,Office Supplies,2,Envelopes,2,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",1622,76.58,7,0,38.29,FALSE
963,CA-2016-120859,01/09/2016,04/09/2016,First Class,CV-12805,Cynthia Voltz,567,Corporate,2,United States,San Francisco,California,4,94110,West,2,OFF-EN-10001335,Office Supplies,2,Envelopes,2,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",1622,21.88,2,0,10.94,FALSE
6824,CA-2015-154291,25/07/2015,29/07/2015,Standard Class,YS-21880,Yana Sorensen,119,Corporate,2,United States,Montgomery,Alabama,1,36116,South,1,OFF-EN-10001335,Office Supplies,2,Envelopes,2,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",1622,98.46,9,0,49.23,FALSE
1884,CA-2016-118570,13/11/2016,17/11/2016,Standard Class,CC-12430,Chuck Clark,296,Home Office,3,United States,Philadelphia,Pennsylvania,37,19143,East,3,OFF-PA-10001289,Office Supplies,2,Paper,1,White Computer Printout Paper by Universal,1623,217.056,7,0.2,78.6828,FALSE
5799,CA-2014-124856,29/09/2014,03/10/2014,Second Class,LD-17005,Lisa DeCherney,550,Consumer,1,United States,New York City,New York,31,10011,East,3,OFF-PA-10001289,Office Supplies,2,Paper,1,White Computer Printout Paper by Universal,1623,77.52,2,0,37.9848,FALSE
4079,CA-2015-100685,19/12/2015,21/12/2015,Second Class,SM-20950,Suzanne McNair,441,Corporate,2,United States,Omaha,Nebraska,26,68104,Central,4,OFF-PA-10001289,Office Supplies,2,Paper,1,White Computer Printout Paper by Universal,1623,116.28,3,0,56.9772,FALSE
2643,CA-2016-124051,29/12/2016,30/12/2016,First Class,KA-16525,Kelly Andreada,455,Consumer,1,United States,Aurora,Illinois,12,60505,Central,4,OFF-PA-10001289,Office Supplies,2,Paper,1,White Computer Printout Paper by Universal,1623,186.048,6,0.2,67.4424,FALSE
6917,CA-2014-142510,22/12/2014,29/12/2014,Standard Class,NP-18700,Nora Preis,615,Consumer,1,United States,Chicago,Illinois,12,60623,Central,4,OFF-PA-10001289,Office Supplies,2,Paper,1,White Computer Printout Paper by Universal,1623,124.032,4,0.2,44.9616,FALSE
1384,US-2016-108504,05/02/2016,05/02/2016,Same Day,PP-18955,Paul Prost,137,Home Office,3,United States,Smyrna,Georgia,10,30080,South,1,OFF-PA-10001289,Office Supplies,2,Paper,1,White Computer Printout Paper by Universal,1623,348.84,9,0,170.9316,FALSE
3753,CA-2017-161956,27/08/2017,29/08/2017,Second Class,DR-12880,Dan Reichenbach,309,Corporate,2,United States,Inglewood,California,4,90301,West,2,OFF-PA-10001289,Office Supplies,2,Paper,1,White Computer Printout Paper by Universal,1623,116.28,3,0,56.9772,TRUE
3156,CA-2014-128986,03/08/2014,05/08/2014,Second Class,GH-14410,Gary Hansen,370,Home Office,3,United States,Glendale,Arizona,2,85301,West,2,OFF-PA-10001289,Office Supplies,2,Paper,1,White Computer Printout Paper by Universal,1623,93.024,3,0.2,33.7212,FALSE
7696,CA-2017-107958,02/07/2017,05/07/2017,First Class,AH-10120,Adrian Hane,642,Home Office,3,United States,Houston,Texas,42,77036,Central,4,OFF-PA-10000357,Office Supplies,2,Paper,1,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",1624,163.96,5,0.2,59.4355,FALSE
6808,CA-2015-128125,31/03/2015,05/04/2015,Standard Class,EB-13705,Ed Braxton,106,Corporate,2,United States,Houston,Texas,42,77095,Central,4,OFF-PA-10000357,Office Supplies,2,Paper,1,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",1624,98.376,3,0.2,35.6613,FALSE
8260,CA-2016-118101,26/06/2016,26/06/2016,Same Day,SN-20560,Skye Norling,448,Home Office,3,United States,Roseville,Michigan,21,48066,Central,4,OFF-PA-10000357,Office Supplies,2,Paper,1,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",1624,368.91,9,0,180.7659,FALSE
1391,US-2016-108504,05/02/2016,05/02/2016,Same Day,PP-18955,Paul Prost,137,Home Office,3,United States,Smyrna,Georgia,10,30080,South,1,OFF-PA-10000357,Office Supplies,2,Paper,1,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",1624,122.97,3,0,60.2553,FALSE
505,US-2016-105578,30/05/2016,04/06/2016,Standard Class,MY-17380,Maribeth Yedwab,579,Corporate,2,United States,Parker,Colorado,5,80134,West,2,OFF-PA-10000357,Office Supplies,2,Paper,1,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",1624,32.792,1,0.2,11.8871,TRUE
1569,US-2017-152002,11/06/2017,11/06/2017,Same Day,DV-13465,Dianna Vittorini,327,Consumer,1,United States,Los Angeles,California,4,90004,West,2,OFF-PA-10000357,Office Supplies,2,Paper,1,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",1624,122.97,3,0,60.2553,FALSE
4005,CA-2016-145730,03/03/2016,08/03/2016,Standard Class,CC-12220,Chris Cortes,169,Consumer,1,United States,San Antonio,Texas,42,78207,Central,4,OFF-EN-10000483,Office Supplies,2,Envelopes,2,"White Envelopes, White Envelopes with Clear Poly Window",1625,36.6,3,0.2,11.895,FALSE
5052,CA-2015-134922,07/11/2015,11/11/2015,Standard Class,KB-16240,Karen Bern,628,Corporate,2,United States,Philadelphia,Pennsylvania,37,19140,East,3,OFF-EN-10000483,Office Supplies,2,Envelopes,2,"White Envelopes, White Envelopes with Clear Poly Window",1625,24.4,2,0.2,7.93,FALSE
4601,CA-2015-146948,16/07/2015,20/07/2015,Standard Class,MG-17890,Michael Granlund,171,Home Office,3,United States,Baltimore,Maryland,19,21215,East,3,OFF-EN-10000483,Office Supplies,2,Envelopes,2,"White Envelopes, White Envelopes with Clear Poly Window",1625,137.25,9,0,63.135,FALSE
1853,CA-2015-160472,20/07/2015,25/07/2015,Second Class,RK-19300,Ralph Kennedy,761,Consumer,1,United States,South Bend,Indiana,13,46614,Central,4,OFF-EN-10000483,Office Supplies,2,Envelopes,2,"White Envelopes, White Envelopes with Clear Poly Window",1625,106.75,7,0,49.105,FALSE
421,CA-2017-110478,04/03/2017,09/03/2017,Standard Class,SP-20860,Sung Pak,453,Corporate,2,United States,Los Angeles,California,4,90045,West,2,OFF-EN-10000483,Office Supplies,2,Envelopes,2,"White Envelopes, White Envelopes with Clear Poly Window",1625,15.25,1,0,7.015,FALSE
1731,CA-2014-125136,28/09/2014,03/10/2014,Standard Class,KD-16495,Keith Dawkins,272,Corporate,2,United States,Fayetteville,North Carolina,32,28314,South,1,OFF-PA-10001457,Office Supplies,2,Paper,1,White GlueTop Scratch Pads,1626,96.256,8,0.2,31.2832,FALSE
2492,CA-2014-113579,13/12/2014,15/12/2014,Second Class,KD-16345,Katherine Ducich,143,Consumer,1,United States,Los Angeles,California,4,90049,West,2,OFF-PA-10001457,Office Supplies,2,Paper,1,White GlueTop Scratch Pads,1626,90.24,6,0,41.5104,FALSE
4966,CA-2015-109708,25/05/2015,28/05/2015,Second Class,CY-12745,Craig Yedwab,7,Corporate,2,United States,Columbia,Tennessee,41,38401,South,1,TEC-PH-10001944,Technology,3,Phones,9,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,1627,467.04,4,0.2,58.38,FALSE
9781,CA-2016-153178,14/09/2016,18/09/2016,Standard Class,CL-12565,Clay Ludtke,66,Consumer,1,United States,Long Beach,New York,31,11561,East,3,TEC-PH-10001944,Technology,3,Phones,9,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,1627,437.85,3,0,131.355,FALSE
5596,CA-2017-160325,24/09/2017,24/09/2017,Same Day,BP-11095,Bart Pistole,190,Corporate,2,United States,Lawrence,Massachusetts,20,1841,East,3,TEC-PH-10001944,Technology,3,Phones,9,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,1627,437.85,3,0,131.355,FALSE
2256,CA-2016-164091,17/09/2016,22/09/2016,Standard Class,LA-16780,Laura Armstrong,64,Corporate,2,United States,Bangor,Maine,18,4401,East,3,TEC-PH-10001944,Technology,3,Phones,9,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,1627,437.85,3,0,131.355,FALSE
7201,CA-2016-104276,27/11/2016,03/12/2016,Standard Class,HF-14995,Herbert Flentye,18,Consumer,1,United States,Fort Lauderdale,Florida,9,33311,South,1,TEC-PH-10001944,Technology,3,Phones,9,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,1627,116.76,1,0.2,14.595,FALSE
8795,CA-2014-162992,19/12/2014,21/12/2014,First Class,BP-11095,Bart Pistole,190,Corporate,2,United States,Los Angeles,California,4,90008,West,2,TEC-PH-10001944,Technology,3,Phones,9,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,1627,583.8,5,0.2,72.975,FALSE
1757,CA-2015-135622,08/12/2015,11/12/2015,Second Class,TT-21460,Tonja Turnell,571,Home Office,3,United States,Fort Worth,Texas,42,76106,Central,4,TEC-PH-10001817,Technology,3,Phones,9,Wilson Electronics DB Pro Signal Booster,1628,1718.4,6,0.2,150.36,FALSE
5506,CA-2017-127782,02/11/2017,06/11/2017,Standard Class,TH-21115,Thea Hudgings,687,Corporate,2,United States,Philadelphia,Pennsylvania,37,19140,East,3,TEC-PH-10001817,Technology,3,Phones,9,Wilson Electronics DB Pro Signal Booster,1628,859.2,4,0.4,-186.16,FALSE
9116,CA-2017-153045,19/01/2017,24/01/2017,Second Class,NS-18505,Neola Schneider,56,Consumer,1,United States,Philadelphia,Pennsylvania,37,19140,East,3,TEC-PH-10001817,Technology,3,Phones,9,Wilson Electronics DB Pro Signal Booster,1628,429.6,2,0.4,-93.08,FALSE
9332,CA-2016-108056,29/09/2016,03/10/2016,Standard Class,ES-14080,Erin Smith,376,Corporate,2,United States,Springfield,Oregon,36,97477,West,2,TEC-PH-10001817,Technology,3,Phones,9,Wilson Electronics DB Pro Signal Booster,1628,859.2,3,0.2,75.18,FALSE
9489,CA-2015-156566,01/10/2015,04/10/2015,First Class,EM-13960,Eric Murdock,300,Consumer,1,United States,Portland,Oregon,36,97206,West,2,TEC-PH-10001817,Technology,3,Phones,9,Wilson Electronics DB Pro Signal Booster,1628,572.8,2,0.2,50.12,FALSE
7315,CA-2016-121377,28/05/2016,02/06/2016,Standard Class,TN-21040,Tanja Norvell,35,Home Office,3,United States,Park Ridge,Illinois,12,60068,Central,4,TEC-PH-10001817,Technology,3,Phones,9,Wilson Electronics DB Pro Signal Booster,1628,286.4,1,0.2,25.06,FALSE
5040,CA-2015-136469,11/07/2015,12/07/2015,First Class,TS-21370,Todd Sumrall,89,Corporate,2,United States,Wilmington,Delaware,7,19805,East,3,TEC-PH-10001817,Technology,3,Phones,9,Wilson Electronics DB Pro Signal Booster,1628,716,2,0,193.32,FALSE
6041,CA-2017-122364,24/09/2017,29/09/2017,Standard Class,FA-14230,Frank Atkinson,73,Corporate,2,United States,Los Angeles,California,4,90008,West,2,TEC-PH-10001817,Technology,3,Phones,9,Wilson Electronics DB Pro Signal Booster,1628,859.2,3,0.2,75.18,FALSE
2221,CA-2017-130841,28/07/2017,01/08/2017,Standard Class,MH-17620,Matt Hagelstein,767,Corporate,2,United States,San Francisco,California,4,94110,West,2,TEC-PH-10001817,Technology,3,Phones,9,Wilson Electronics DB Pro Signal Booster,1628,1145.6,4,0.2,100.24,FALSE
9198,CA-2014-103310,10/05/2014,15/05/2014,Standard Class,GM-14680,Greg Matthias,316,Consumer,1,United States,San Jose,California,4,95123,West,2,TEC-PH-10001817,Technology,3,Phones,9,Wilson Electronics DB Pro Signal Booster,1628,1432,5,0.2,125.3,FALSE
7452,CA-2017-105669,17/09/2017,22/09/2017,Second Class,SJ-20125,Sanjit Jacobs,582,Home Office,3,United States,Houston,Texas,42,77036,Central,4,OFF-BI-10002412,Office Supplies,2,Binders,7,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,1629,5.8,5,0.8,-10.15,FALSE
7894,CA-2017-125367,23/07/2017,30/07/2017,Standard Class,NM-18445,Nathan Mautz,672,Home Office,3,United States,New York City,New York,31,10011,East,3,OFF-BI-10002412,Office Supplies,2,Binders,7,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,1629,13.92,3,0.2,4.35,FALSE
1458,CA-2015-111297,17/08/2015,21/08/2015,Standard Class,SC-20440,Shaun Chance,620,Corporate,2,United States,New Bedford,Massachusetts,20,2740,East,3,OFF-BI-10002412,Office Supplies,2,Binders,7,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,1629,52.2,9,0,23.49,FALSE
9080,CA-2016-108105,16/02/2016,23/02/2016,Standard Class,GW-14605,Giulietta Weimer,674,Consumer,1,United States,Henderson,Kentucky,16,42420,South,1,OFF-BI-10002412,Office Supplies,2,Binders,7,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,1629,5.8,1,0,2.61,FALSE
367,CA-2016-155516,21/10/2016,21/10/2016,Same Day,MK-17905,Michael Kennedy,522,Corporate,2,United States,Manchester,Connecticut,6,6040,East,3,OFF-BI-10002412,Office Supplies,2,Binders,7,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,1629,23.2,4,0,10.44,FALSE
1656,US-2017-132444,18/11/2017,21/11/2017,First Class,CD-12280,Christina DeMoss,475,Consumer,1,United States,Seattle,Washington,46,98105,West,2,OFF-BI-10001116,Office Supplies,2,Binders,7,"Wilson Jones 1"" Hanging DublLock Ring Binders",1630,8.448,2,0.2,2.9568,FALSE
7947,CA-2017-134194,25/12/2017,01/01/2018,Standard Class,GA-14725,Guy Armstrong,556,Consumer,1,United States,Dallas,Texas,42,75081,Central,4,OFF-BI-10001116,Office Supplies,2,Binders,7,"Wilson Jones 1"" Hanging DublLock Ring Binders",1630,3.168,3,0.8,-5.0688,TRUE
8214,CA-2015-120845,25/09/2015,02/10/2015,Standard Class,ML-17395,Marina Lichtenstein,39,Corporate,2,United States,Murfreesboro,Tennessee,41,37130,South,1,OFF-BI-10001116,Office Supplies,2,Binders,7,"Wilson Jones 1"" Hanging DublLock Ring Binders",1630,6.336,4,0.7,-4.6464,FALSE
8586,US-2017-132927,09/12/2017,15/12/2017,Standard Class,RD-19720,Roger Demir,233,Consumer,1,United States,Philadelphia,Pennsylvania,37,19134,East,3,OFF-BI-10001116,Office Supplies,2,Binders,7,"Wilson Jones 1"" Hanging DublLock Ring Binders",1630,11.088,7,0.7,-8.1312,FALSE
5665,CA-2016-141957,21/07/2016,21/07/2016,Same Day,JG-15310,Jason Gross,88,Corporate,2,United States,Newark,Ohio,34,43055,East,3,OFF-BI-10001116,Office Supplies,2,Binders,7,"Wilson Jones 1"" Hanging DublLock Ring Binders",1630,11.088,7,0.7,-8.1312,FALSE
3310,CA-2015-144386,05/11/2015,11/11/2015,Standard Class,GT-14635,Grant Thornton,333,Corporate,2,United States,New York City,New York,31,10009,East,3,OFF-BI-10001116,Office Supplies,2,Binders,7,"Wilson Jones 1"" Hanging DublLock Ring Binders",1630,25.344,6,0.2,8.8704,FALSE
3134,CA-2014-107916,24/08/2014,26/08/2014,First Class,JP-15460,Jennifer Patt,44,Corporate,2,United States,Oceanside,New York,31,11572,East,3,OFF-BI-10001116,Office Supplies,2,Binders,7,"Wilson Jones 1"" Hanging DublLock Ring Binders",1630,12.672,3,0.2,4.4352,FALSE
6988,CA-2016-116526,01/09/2016,05/09/2016,Standard Class,JA-15970,Joseph Airdo,608,Consumer,1,United States,Detroit,Michigan,21,48227,Central,4,OFF-BI-10001116,Office Supplies,2,Binders,7,"Wilson Jones 1"" Hanging DublLock Ring Binders",1630,26.4,5,0,12.672,FALSE
9809,CA-2017-145093,21/07/2017,26/07/2017,Standard Class,PT-19090,Pete Takahito,745,Consumer,1,United States,Chicago,Illinois,12,60623,Central,4,OFF-BI-10001116,Office Supplies,2,Binders,7,"Wilson Jones 1"" Hanging DublLock Ring Binders",1630,2.112,2,0.8,-3.3792,FALSE
2678,US-2014-160780,21/06/2014,21/06/2014,Same Day,SV-20785,Stewart Visinsky,319,Consumer,1,United States,Pueblo,Colorado,5,81001,West,2,OFF-BI-10001116,Office Supplies,2,Binders,7,"Wilson Jones 1"" Hanging DublLock Ring Binders",1630,11.088,7,0.7,-8.1312,FALSE
8150,CA-2014-167997,26/01/2014,29/01/2014,First Class,CA-11965,Carol Adams,636,Corporate,2,United States,Rapid City,South Dakota,40,57701,Central,4,OFF-BI-10001758,Office Supplies,2,Binders,7,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,1631,10.68,2,0,5.0196,FALSE
6173,US-2014-106299,02/08/2014,08/08/2014,Standard Class,NZ-18565,Nick Zandusky,87,Home Office,3,United States,Springfield,Missouri,24,65807,Central,4,OFF-BI-10001758,Office Supplies,2,Binders,7,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,1631,26.7,5,0,12.549,FALSE
1349,CA-2014-118339,17/03/2014,24/03/2014,Standard Class,BN-11515,Bradley Nguyen,631,Consumer,1,United States,Lakeville,Minnesota,22,55044,Central,4,OFF-BI-10001758,Office Supplies,2,Binders,7,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,1631,53.4,10,0,25.098,FALSE
7996,US-2015-165743,20/11/2015,23/11/2015,Second Class,MM-18055,Michelle Moray,462,Consumer,1,United States,Aurora,Colorado,5,80013,West,2,OFF-BI-10001758,Office Supplies,2,Binders,7,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,1631,9.612,6,0.7,-7.3692,FALSE
3563,CA-2017-109757,04/09/2017,09/09/2017,Second Class,MD-17350,Maribeth Dona,310,Consumer,1,United States,Akron,Ohio,34,44312,East,3,OFF-BI-10001634,Office Supplies,2,Binders,7,Wilson Jones Active Use Binders,1632,4.368,2,0.7,-3.0576,FALSE
1263,CA-2017-105053,07/07/2017,09/07/2017,Second Class,CS-12355,Christine Sundaresam,320,Consumer,1,United States,Long Beach,New York,31,11561,East,3,OFF-BI-10001634,Office Supplies,2,Binders,7,Wilson Jones Active Use Binders,1632,17.472,3,0.2,6.3336,FALSE
3685,CA-2015-132626,09/07/2015,14/07/2015,Standard Class,BT-11680,Brian Thompson,115,Consumer,1,United States,Clinton,Maryland,19,20735,East,3,OFF-BI-10001634,Office Supplies,2,Binders,7,Wilson Jones Active Use Binders,1632,43.68,6,0,21.4032,FALSE
4447,US-2014-147704,16/11/2014,21/11/2014,Standard Class,SR-20740,Steven Roelle,13,Home Office,3,United States,Bloomington,Indiana,13,47401,Central,4,OFF-BI-10001634,Office Supplies,2,Binders,7,Wilson Jones Active Use Binders,1632,29.12,4,0,14.2688,FALSE
1940,CA-2016-112109,08/07/2016,12/07/2016,Standard Class,JE-15715,Joe Elijah,669,Consumer,1,United States,Broomfield,Colorado,5,80020,West,2,OFF-BI-10001634,Office Supplies,2,Binders,7,Wilson Jones Active Use Binders,1632,8.736,4,0.7,-6.1152,FALSE
26,CA-2016-121755,16/01/2016,20/01/2016,Second Class,EH-13945,Eric Hoffmann,302,Consumer,1,United States,Los Angeles,California,4,90049,West,2,OFF-BI-10001634,Office Supplies,2,Binders,7,Wilson Jones Active Use Binders,1632,11.648,2,0.2,4.2224,FALSE
735,CA-2017-131954,21/01/2017,25/01/2017,Standard Class,DS-13030,Darrin Sayre,282,Home Office,3,United States,Seattle,Washington,46,98115,West,2,OFF-BI-10003982,Office Supplies,2,Binders,7,Wilson Jones Century Plastic Molded Ring Binders,1633,99.696,6,0.2,33.6474,FALSE
1157,CA-2014-136567,20/12/2014,21/12/2014,First Class,PS-19045,Penelope Sewall,292,Home Office,3,United States,Harrisonburg,Virginia,45,22801,South,1,OFF-BI-10003982,Office Supplies,2,Binders,7,Wilson Jones Century Plastic Molded Ring Binders,1633,62.31,3,0,29.2857,FALSE
2765,CA-2017-165757,22/06/2017,28/06/2017,Standard Class,PL-18925,Paul Lucas,542,Home Office,3,United States,Philadelphia,Pennsylvania,37,19140,East,3,OFF-BI-10003982,Office Supplies,2,Binders,7,Wilson Jones Century Plastic Molded Ring Binders,1633,31.155,5,0.7,-23.8855,FALSE
4035,US-2016-108777,12/12/2016,12/12/2016,Same Day,JM-15655,Jim Mitchum,593,Corporate,2,United States,Lorain,Ohio,34,44052,East,3,OFF-BI-10003982,Office Supplies,2,Binders,7,Wilson Jones Century Plastic Molded Ring Binders,1633,18.693,3,0.7,-14.3313,FALSE
6635,CA-2017-144498,06/05/2017,06/05/2017,Same Day,MB-18085,Mick Brown,536,Consumer,1,United States,Charlotte,North Carolina,32,28205,South,1,OFF-BI-10003982,Office Supplies,2,Binders,7,Wilson Jones Century Plastic Molded Ring Binders,1633,68.541,11,0.7,-52.5481,FALSE
4864,CA-2016-125164,10/11/2016,14/11/2016,Standard Class,SH-19975,Sally Hughsby,38,Corporate,2,United States,New York City,New York,31,10011,East,3,OFF-BI-10003982,Office Supplies,2,Binders,7,Wilson Jones Century Plastic Molded Ring Binders,1633,49.848,3,0.2,16.8237,FALSE
9924,CA-2015-159534,20/03/2015,23/03/2015,First Class,DH-13075,Dave Hallsten,622,Corporate,2,United States,New York City,New York,31,10035,East,3,OFF-BI-10003982,Office Supplies,2,Binders,7,Wilson Jones Century Plastic Molded Ring Binders,1633,49.848,3,0.2,16.8237,FALSE
2140,CA-2014-159520,06/06/2014,11/06/2014,Standard Class,GT-14635,Grant Thornton,333,Corporate,2,United States,Long Beach,New York,31,11561,East,3,OFF-BI-10003982,Office Supplies,2,Binders,7,Wilson Jones Century Plastic Molded Ring Binders,1633,149.544,9,0.2,50.4711,FALSE
1470,CA-2017-139199,09/12/2017,13/12/2017,Standard Class,DK-12835,Damala Kotsonis,210,Corporate,2,United States,Detroit,Michigan,21,48234,Central,4,OFF-BI-10003982,Office Supplies,2,Binders,7,Wilson Jones Century Plastic Molded Ring Binders,1633,41.54,2,0,19.5238,FALSE
394,US-2014-134971,07/06/2014,10/06/2014,Second Class,BP-11095,Bart Pistole,190,Corporate,2,United States,Peoria,Illinois,12,61604,Central,4,OFF-BI-10003982,Office Supplies,2,Binders,7,Wilson Jones Century Plastic Molded Ring Binders,1633,12.462,3,0.8,-20.5623,FALSE
9878,US-2017-166324,20/04/2017,21/04/2017,First Class,BE-11455,Brad Eason,425,Home Office,3,United States,Cleveland,Ohio,34,44105,East,3,OFF-BI-10000174,Office Supplies,2,Binders,7,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",1634,8.7,5,0.7,-6.38,FALSE
7114,CA-2016-109666,19/04/2016,26/04/2016,Standard Class,KM-16720,Kunst Miller,261,Consumer,1,United States,New York City,New York,31,10035,East,3,OFF-BI-10000174,Office Supplies,2,Binders,7,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",1634,9.28,2,0.2,3.248,FALSE
5736,CA-2014-111773,29/06/2014,03/07/2014,Standard Class,JK-15625,Jim Karlsson,523,Consumer,1,United States,New York City,New York,31,10024,East,3,OFF-BI-10000174,Office Supplies,2,Binders,7,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",1634,13.92,3,0.2,4.872,FALSE
3347,CA-2016-145982,27/08/2016,01/09/2016,Second Class,TB-21055,Ted Butterfield,497,Consumer,1,United States,Quincy,Massachusetts,20,2169,East,3,OFF-BI-10000174,Office Supplies,2,Binders,7,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",1634,29,5,0,13.92,TRUE
2948,CA-2017-169859,14/12/2017,18/12/2017,Standard Class,MP-18175,Mike Pelletier,27,Home Office,3,United States,San Diego,California,4,92024,West,2,OFF-BI-10000174,Office Supplies,2,Binders,7,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",1634,64.96,14,0.2,22.736,TRUE
7937,CA-2017-166093,17/08/2017,24/08/2017,Standard Class,RW-19540,Rick Wilson,67,Corporate,2,United States,Brentwood,California,4,94513,West,2,OFF-BI-10000174,Office Supplies,2,Binders,7,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",1634,13.92,3,0.2,4.872,TRUE
4501,CA-2016-124814,10/04/2016,16/04/2016,Standard Class,FM-14215,Filia McAdams,362,Corporate,2,United States,Bakersfield,California,4,93309,West,2,OFF-BI-10000174,Office Supplies,2,Binders,7,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",1634,23.2,5,0.2,8.12,FALSE
2990,CA-2016-139010,21/02/2016,26/02/2016,Second Class,MC-17635,Matthew Clasen,619,Corporate,2,United States,Los Angeles,California,4,90032,West,2,OFF-BI-10000174,Office Supplies,2,Binders,7,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",1634,18.56,4,0.2,6.496,FALSE
5544,CA-2016-134936,19/12/2016,25/12/2016,Standard Class,ES-14080,Erin Smith,376,Corporate,2,United States,Tucson,Arizona,2,85705,West,2,OFF-BI-10000174,Office Supplies,2,Binders,7,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",1634,10.44,6,0.7,-7.656,FALSE
8217,CA-2015-120845,25/09/2015,02/10/2015,Standard Class,ML-17395,Marina Lichtenstein,39,Corporate,2,United States,Murfreesboro,Tennessee,41,37130,South,1,OFF-BI-10001982,Office Supplies,2,Binders,7,Wilson Jones Custom Binder Spines & Labels,1635,3.264,2,0.7,-2.2848,FALSE
